source,target
1864363,7178609
1942295,7178609
1864363,9407192
1942295,9407192
7178609,9407192
93580,330275
93580,458058
330275,458058
330275,656494
458058,648561
93580,227707
93580,330275
227707,330275
93580,458058
227707,458058
330275,458058
93580,648561
227707,648561
330275,648561
458058,648561
93580,865992
227707,865992
330275,865992
458058,865992
648561,865992
93580,914985
227707,914985
330275,914985
458058,914985
648561,914985
865992,914985
93580,1144082
227707,1144082
330275,1144082
458058,1144082
648561,1144082
865992,1144082
914985,1144082
93580,1184572
227707,1184572
330275,1184572
458058,1184572
648561,1184572
865992,1184572
914985,1184572
1144082,1184572
93580,1352419
227707,1352419
330275,1352419
458058,1352419
648561,1352419
865992,1352419
914985,1352419
1144082,1352419
1184572,1352419
93580,1420053
227707,1420053
330275,1420053
458058,1420053
648561,1420053
865992,1420053
914985,1420053
1144082,1420053
1184572,1420053
1352419,1420053
93580,1569299
227707,1569299
330275,1569299
458058,1569299
648561,1569299
865992,1569299
914985,1569299
1144082,1569299
1184572,1569299
1352419,1569299
1420053,1569299
93580,1582219
227707,1582219
330275,1582219
458058,1582219
648561,1582219
865992,1582219
914985,1582219
1144082,1582219
1184572,1582219
1352419,1582219
1420053,1582219
1569299,1582219
93580,1864363
227707,1864363
330275,1864363
458058,1864363
648561,1864363
865992,1864363
914985,1864363
1144082,1864363
1184572,1864363
1352419,1864363
1420053,1864363
1569299,1864363
1582219,1864363
93580,2221233
227707,2221233
330275,2221233
458058,2221233
648561,2221233
865992,2221233
914985,2221233
1144082,2221233
1184572,2221233
1352419,2221233
1420053,2221233
1569299,2221233
1582219,2221233
1864363,2221233
93580,2717549
227707,2717549
330275,2717549
458058,2717549
648561,2717549
865992,2717549
914985,2717549
1144082,2717549
1184572,2717549
1352419,2717549
1420053,2717549
1569299,2717549
1582219,2717549
1864363,2717549
2221233,2717549
1362753,1367484
458058,1284330
458058,2784293
1284330,2784293
458058,4800142
1284330,4800142
2784293,4800142
207251,656494
207251,1860938
656494,1860938
93580,458058
93580,581617
458058,581617
458058,1006445
458058,3097862
1006445,3097862
458058,4800142
1006445,4800142
3097862,4800142
759578,1543962
759578,1563018
1543962,1563018
759578,2422516
1543962,2422516
1563018,2422516
914985,1567795
914985,4287921
1567795,4287921
458058,2717549
458058,2889475
2717549,2889475
458058,764745
458058,1864363
764745,1864363
458058,2764963
764745,2764963
1864363,2764963
458058,3348788
764745,3348788
1864363,3348788
2764963,3348788
1238771,1864363
84630,656494
84630,759578
656494,759578
330275,458058
330275,914985
458058,914985
330275,1238771
458058,1238771
914985,1238771
393753,656494
393753,865311
656494,865311
556230,2880469
556230,9982892
2880469,9982892
1863329,2234102
1863329,3286608
2234102,3286608
1863329,3378594
2234102,3378594
3286608,3378594
914985,1380647
1543962,1559508
458058,2729639
914985,2921980
1267753,1666651
1006445,1588858
1006445,2784220
1588858,2784220
1543962,1563018
332273,6269013
458058,2880469
330275,458058
458058,488520
458058,496117
488520,496117
458058,1320921
488520,1320921
496117,1320921
458058,1864363
488520,1864363
496117,1864363
1320921,1864363
458058,3097862
488520,3097862
496117,3097862
1320921,3097862
1864363,3097862
526114,1864363
458058,1420053
458058,2144619
1420053,2144619
458058,2337137
1420053,2337137
2144619,2337137
458058,2524463
1420053,2524463
2144619,2524463
2337137,2524463
227707,1238771
448045,458058
448045,527398
458058,527398
448045,1485595
458058,1485595
527398,1485595
448045,1864363
458058,1864363
527398,1864363
1485595,1864363
448045,2234102
458058,2234102
527398,2234102
1485595,2234102
1864363,2234102
448045,2699935
458058,2699935
527398,2699935
1485595,2699935
1864363,2699935
2234102,2699935
448045,3768075
458058,3768075
527398,3768075
1485595,3768075
1864363,3768075
2234102,3768075
2699935,3768075
5276670,8736819
1543962,1563018
458058,914985
350906,656494
350906,1860938
656494,1860938
299514,569670
889186,2607283
865992,3451238
1006445,1864363
1367484,1863329
458058,4704102
423066,656494
423066,865313
656494,865313
423066,2434140
656494,2434140
865313,2434140
2731036,4302374
1543962,1559508
1284734,3097862
1429440,3242728
458058,984737
93580,330275
93580,458058
330275,458058
93580,488520
330275,488520
458058,488520
93580,526114
330275,526114
458058,526114
488520,526114
93580,764745
330275,764745
458058,764745
488520,764745
526114,764745
93580,1864363
330275,1864363
458058,1864363
488520,1864363
526114,1864363
764745,1864363
93580,2628216
330275,2628216
458058,2628216
488520,2628216
526114,2628216
764745,2628216
1864363,2628216
93580,2784293
330275,2784293
458058,2784293
488520,2784293
526114,2784293
764745,2784293
1864363,2784293
2628216,2784293
93580,4287921
330275,4287921
458058,4287921
488520,4287921
526114,4287921
764745,4287921
1864363,4287921
2628216,4287921
2784293,4287921
93580,7367231
330275,7367231
458058,7367231
488520,7367231
526114,7367231
764745,7367231
1864363,7367231
2628216,7367231
2784293,7367231
4287921,7367231
4702560,10555788
2880469,3451238
2880469,7178609
3451238,7178609
458058,3520680
761653,980605
761653,2699935
980605,2699935
2144619,2524463
458058,2137402
189297,448045
189297,458058
448045,458058
296829,2579314
113874,361639
113874,448045
361639,448045
93580,2579314
553608,656494
553608,860655
656494,860655
2154221,6332172
93580,330275
319491,341695
319491,448045
341695,448045
319491,914985
341695,914985
448045,914985
319491,1197913
341695,1197913
448045,1197913
914985,1197913
319491,1420053
341695,1420053
448045,1420053
914985,1420053
1197913,1420053
319491,1631570
341695,1631570
448045,1631570
914985,1631570
1197913,1631570
1420053,1631570
319491,1864363
341695,1864363
448045,1864363
914985,1864363
1197913,1864363
1420053,1864363
1631570,1864363
319491,5276670
341695,5276670
448045,5276670
914985,5276670
1197913,5276670
1420053,5276670
1631570,5276670
1864363,5276670
2234102,3294418
2025640,3244931
93580,330275
93580,458058
330275,458058
93580,1238771
330275,1238771
458058,1238771
978260,1136274
2764963,8442968
2764963,8708394
8442968,8708394
2764963,11291794
8442968,11291794
8708394,11291794
5174858,5481147
616297,3721162
330275,458058
330275,639310
458058,639310
330275,648561
458058,648561
639310,648561
330275,914985
458058,914985
639310,914985
648561,914985
330275,1238771
458058,1238771
639310,1238771
648561,1238771
914985,1238771
330275,1295305
458058,1295305
639310,1295305
648561,1295305
914985,1295305
1238771,1295305
330275,1631570
458058,1631570
639310,1631570
648561,1631570
914985,1631570
1238771,1631570
1295305,1631570
330275,1864363
458058,1864363
639310,1864363
648561,1864363
914985,1864363
1238771,1864363
1295305,1864363
1631570,1864363
330275,2717549
458058,2717549
639310,2717549
648561,2717549
914985,2717549
1238771,2717549
1295305,2717549
1631570,2717549
1864363,2717549
330275,2784293
458058,2784293
639310,2784293
648561,2784293
914985,2784293
1238771,2784293
1295305,2784293
1631570,2784293
1864363,2784293
2717549,2784293
330275,3978556
458058,3978556
639310,3978556
648561,3978556
914985,3978556
1238771,3978556
1295305,3978556
1631570,3978556
1864363,3978556
2717549,3978556
2784293,3978556
330275,4583520
458058,4583520
639310,4583520
648561,4583520
914985,4583520
1238771,4583520
1295305,4583520
1631570,4583520
1864363,4583520
2717549,4583520
2784293,4583520
3978556,4583520
1437020,1588858
458058,2174182
458058,3451238
2174182,3451238
458058,914985
458058,1864363
914985,1864363
458058,906674
458058,1588858
906674,1588858
458058,2699935
906674,2699935
1588858,2699935
458058,4344257
906674,4344257
1588858,4344257
2699935,4344257
677602,914985
2717549,4665416
458058,2717549
1006445,9114871
1951136,3706549
1102759,1474568
458058,1006445
458058,1267753
1006445,1267753
458058,1588858
1006445,1588858
1267753,1588858
458058,1953386
1006445,1953386
1267753,1953386
1588858,1953386
926544,1863329
1352419,2536145
1352419,2855393
2536145,2855393
448045,2784293
458058,525415
458058,9004802
2880469,8750660
622166,2880469
227707,458058
227707,488520
458058,488520
227707,648561
458058,648561
488520,648561
227707,723980
458058,723980
488520,723980
648561,723980
227707,914985
458058,914985
488520,914985
648561,914985
723980,914985
227707,1437020
458058,1437020
488520,1437020
648561,1437020
723980,1437020
914985,1437020
227707,1864363
458058,1864363
488520,1864363
648561,1864363
723980,1864363
914985,1864363
1437020,1864363
227707,2524463
458058,2524463
488520,2524463
648561,2524463
723980,2524463
914985,2524463
1437020,2524463
1864363,2524463
227707,2729639
458058,2729639
488520,2729639
648561,2729639
723980,2729639
914985,2729639
1437020,2729639
1864363,2729639
2524463,2729639
227707,3244931
458058,3244931
488520,3244931
648561,3244931
723980,3244931
914985,3244931
1437020,3244931
1864363,3244931
2524463,3244931
2729639,3244931
227707,4665416
458058,4665416
488520,4665416
648561,4665416
723980,4665416
914985,4665416
1437020,4665416
1864363,4665416
2524463,4665416
2729639,4665416
3244931,4665416
2144619,2524463
458058,1124520
256408,408329
458058,914985
423066,656494
419430,2607283
419430,3451238
2607283,3451238
616297,1046466
616297,3721162
1046466,3721162
350906,656494
350906,917426
656494,917426
227707,330275
227707,458058
330275,458058
227707,488520
330275,488520
458058,488520
227707,622166
330275,622166
458058,622166
488520,622166
227707,914985
330275,914985
458058,914985
488520,914985
622166,914985
227707,1666651
330275,1666651
458058,1666651
488520,1666651
622166,1666651
914985,1666651
227707,1864363
330275,1864363
458058,1864363
488520,1864363
622166,1864363
914985,1864363
1666651,1864363
227707,2801268
330275,2801268
458058,2801268
488520,2801268
622166,2801268
914985,2801268
1666651,2801268
1864363,2801268
227707,4046328
330275,4046328
458058,4046328
488520,4046328
622166,4046328
914985,4046328
1666651,4046328
1864363,4046328
2801268,4046328
227707,4344257
330275,4344257
458058,4344257
488520,4344257
622166,4344257
914985,4344257
1666651,4344257
1864363,4344257
2801268,4344257
4046328,4344257
227707,7178609
330275,7178609
458058,7178609
488520,7178609
622166,7178609
914985,7178609
1666651,7178609
1864363,7178609
2801268,7178609
4046328,7178609
4344257,7178609
227707,7367231
330275,7367231
458058,7367231
488520,7367231
622166,7367231
914985,7367231
1666651,7367231
1864363,7367231
2801268,7367231
4046328,7367231
4344257,7367231
7178609,7367231
2234102,10140389
633412,3105560
458058,606667
458058,1588858
606667,1588858
1543962,2193663
296829,9982892
1543962,1559508
1543962,1563018
1559508,1563018
458058,1567795
914985,2579314
458058,1238771
1543962,1863329
520178,825261
520178,865313
825261,865313
520178,875087
825261,875087
865313,875087
520178,4371423
825261,4371423
865313,4371423
875087,4371423
723980,1367484
330275,458058
330275,1864363
458058,1864363
256187,1378720
458058,914985
458058,1567795
914985,1567795
1543962,1559508
761653,4505656
1744250,5137674
448045,857348
448045,2536145
857348,2536145
448045,3564353
857348,3564353
2536145,3564353
622166,1567795
520178,520188
520178,520198
520188,520198
520178,530346
520188,530346
520198,530346
520178,865311
520188,865311
520198,865311
530346,865311
520178,865313
520188,865313
520198,865313
530346,865313
865311,865313
520178,866212
520188,866212
520198,866212
530346,866212
865311,866212
865313,866212
520178,875087
520188,875087
520198,875087
530346,875087
865311,875087
865313,875087
866212,875087
520178,889186
520188,889186
520198,889186
530346,889186
865311,889186
865313,889186
866212,889186
875087,889186
458058,1352419
458058,1588858
1352419,1588858
458058,2855393
1352419,2855393
1588858,2855393
496733,656494
458058,677602
458058,1267753
677602,1267753
458058,1666651
677602,1666651
1267753,1666651
448045,637935
448045,656645
637935,656645
448045,1418204
637935,1418204
656645,1418204
361718,1418204
361718,2784293
1418204,2784293
627735,2141186
526114,2880469
1543962,1559508
1543962,3348788
1559508,3348788
458058,526114
501252,623377
501252,1500820
623377,1500820
501252,3888242
623377,3888242
1500820,3888242
458058,914985
458058,1267753
914985,1267753
93580,364315
93580,458058
364315,458058
2467117,3348788
279915,1415827
458058,1864363
458058,2174182
1864363,2174182
458058,2579314
1864363,2579314
2174182,2579314
458058,3097862
1864363,3097862
2174182,3097862
2579314,3097862
458058,4344257
1864363,4344257
2174182,4344257
2579314,4344257
3097862,4344257
93580,227707
93580,256408
227707,256408
93580,330275
227707,330275
256408,330275
93580,458058
227707,458058
256408,458058
330275,458058
93580,488520
227707,488520
256408,488520
330275,488520
458058,488520
93580,648561
227707,648561
256408,648561
330275,648561
458058,648561
488520,648561
93580,914985
227707,914985
256408,914985
330275,914985
458058,914985
488520,914985
648561,914985
93580,1238771
227707,1238771
256408,1238771
330275,1238771
458058,1238771
488520,1238771
648561,1238771
914985,1238771
93580,1267753
227707,1267753
256408,1267753
330275,1267753
458058,1267753
488520,1267753
648561,1267753
914985,1267753
1238771,1267753
93580,1352419
227707,1352419
256408,1352419
330275,1352419
458058,1352419
488520,1352419
648561,1352419
914985,1352419
1238771,1352419
1267753,1352419
93580,1367484
227707,1367484
256408,1367484
330275,1367484
458058,1367484
488520,1367484
648561,1367484
914985,1367484
1238771,1367484
1267753,1367484
1352419,1367484
93580,1567795
227707,1567795
256408,1567795
330275,1567795
458058,1567795
488520,1567795
648561,1567795
914985,1567795
1238771,1567795
1267753,1567795
1352419,1567795
1367484,1567795
93580,1582219
227707,1582219
256408,1582219
330275,1582219
458058,1582219
488520,1582219
648561,1582219
914985,1582219
1238771,1582219
1267753,1582219
1352419,1582219
1367484,1582219
1567795,1582219
93580,1588858
227707,1588858
256408,1588858
330275,1588858
458058,1588858
488520,1588858
648561,1588858
914985,1588858
1238771,1588858
1267753,1588858
1352419,1588858
1367484,1588858
1567795,1588858
1582219,1588858
93580,1666651
227707,1666651
256408,1666651
330275,1666651
458058,1666651
488520,1666651
648561,1666651
914985,1666651
1238771,1666651
1267753,1666651
1352419,1666651
1367484,1666651
1567795,1666651
1582219,1666651
1588858,1666651
93580,1712563
227707,1712563
256408,1712563
330275,1712563
458058,1712563
488520,1712563
648561,1712563
914985,1712563
1238771,1712563
1267753,1712563
1352419,1712563
1367484,1712563
1567795,1712563
1582219,1712563
1588858,1712563
1666651,1712563
93580,1864363
227707,1864363
256408,1864363
330275,1864363
458058,1864363
488520,1864363
648561,1864363
914985,1864363
1238771,1864363
1267753,1864363
1352419,1864363
1367484,1864363
1567795,1864363
1582219,1864363
1588858,1864363
1666651,1864363
1712563,1864363
93580,2174182
227707,2174182
256408,2174182
330275,2174182
458058,2174182
488520,2174182
648561,2174182
914985,2174182
1238771,2174182
1267753,2174182
1352419,2174182
1367484,2174182
1567795,2174182
1582219,2174182
1588858,2174182
1666651,2174182
1712563,2174182
1864363,2174182
93580,2609517
227707,2609517
256408,2609517
330275,2609517
458058,2609517
488520,2609517
648561,2609517
914985,2609517
1238771,2609517
1267753,2609517
1352419,2609517
1367484,2609517
1567795,2609517
1582219,2609517
1588858,2609517
1666651,2609517
1712563,2609517
1864363,2609517
2174182,2609517
93580,2855393
227707,2855393
256408,2855393
330275,2855393
458058,2855393
488520,2855393
648561,2855393
914985,2855393
1238771,2855393
1267753,2855393
1352419,2855393
1367484,2855393
1567795,2855393
1582219,2855393
1588858,2855393
1666651,2855393
1712563,2855393
1864363,2855393
2174182,2855393
2609517,2855393
93580,4344257
227707,4344257
256408,4344257
330275,4344257
458058,4344257
488520,4344257
648561,4344257
914985,4344257
1238771,4344257
1267753,4344257
1352419,4344257
1367484,4344257
1567795,4344257
1582219,4344257
1588858,4344257
1666651,4344257
1712563,4344257
1864363,4344257
2174182,4344257
2609517,4344257
2855393,4344257
93580,4505656
227707,4505656
256408,4505656
330275,4505656
458058,4505656
488520,4505656
648561,4505656
914985,4505656
1238771,4505656
1267753,4505656
1352419,4505656
1367484,4505656
1567795,4505656
1582219,4505656
1588858,4505656
1666651,4505656
1712563,4505656
1864363,4505656
2174182,4505656
2609517,4505656
2855393,4505656
4344257,4505656
93580,6937492
227707,6937492
256408,6937492
330275,6937492
458058,6937492
488520,6937492
648561,6937492
914985,6937492
1238771,6937492
1267753,6937492
1352419,6937492
1367484,6937492
1567795,6937492
1582219,6937492
1588858,6937492
1666651,6937492
1712563,6937492
1864363,6937492
2174182,6937492
2609517,6937492
2855393,6937492
4344257,6937492
4505656,6937492
93580,9004802
227707,9004802
256408,9004802
330275,9004802
458058,9004802
488520,9004802
648561,9004802
914985,9004802
1238771,9004802
1267753,9004802
1352419,9004802
1367484,9004802
1567795,9004802
1582219,9004802
1588858,9004802
1666651,9004802
1712563,9004802
1864363,9004802
2174182,9004802
2609517,9004802
2855393,9004802
4344257,9004802
4505656,9004802
6937492,9004802
606974,1651014
606974,1863329
1651014,1863329
606974,2234102
1651014,2234102
1863329,2234102
1543962,6857360
1205284,3054463
931033,2234102
931033,2699935
2234102,2699935
931033,2764963
2234102,2764963
2699935,2764963
931033,4702560
2234102,4702560
2699935,4702560
2764963,4702560
1859675,3723703
697111,1864363
697111,3817881
1864363,3817881
458058,1863329
133766,587642
133766,1953386
587642,1953386
1864363,7667366
237247,1267753
237247,2571715
1267753,2571715
330275,458058
330275,578831
458058,578831
330275,914985
458058,914985
578831,914985
330275,1588858
458058,1588858
578831,1588858
914985,1588858
330275,2717549
458058,2717549
578831,2717549
914985,2717549
1588858,2717549
330275,7667366
458058,7667366
578831,7667366
914985,7667366
1588858,7667366
2717549,7667366
1352419,2609517
1352419,2801268
2609517,2801268
2144619,3451238
458058,2144619
458058,2524463
2144619,2524463
656494,1432243
1352419,2855393
622166,1352419
458058,1420053
1543962,1559508
1543962,1563016
1559508,1563016
1543962,1563018
1559508,1563018
1563016,1563018
1543962,1864363
1559508,1864363
1563016,1864363
1563018,1864363
1543962,2234102
1559508,2234102
1563016,2234102
1563018,2234102
1864363,2234102
1543962,2422516
1559508,2422516
1563016,2422516
1563018,2422516
1864363,2422516
2234102,2422516
2880469,3451238
914985,1942295
458058,2234102
458058,3451238
2234102,3451238
448045,2388369
1543962,1863329
1543962,1864363
1863329,1864363
1543962,2764963
1863329,2764963
1864363,2764963
2144619,2524463
2627554,2699935
93580,458058
914985,926544
914985,2187897
926544,2187897
914985,2889475
926544,2889475
2187897,2889475
914985,4565158
926544,4565158
2187897,4565158
2889475,4565158
914985,5228631
926544,5228631
2187897,5228631
2889475,5228631
4565158,5228631
1543962,1559508
1543962,1563018
1559508,1563018
458058,914985
458058,2524463
914985,2524463
458058,3650148
914985,3650148
2524463,3650148
458058,3769304
914985,3769304
2524463,3769304
3650148,3769304
458058,5276670
914985,5276670
2524463,5276670
3650148,5276670
3769304,5276670
458058,5727496
914985,5727496
2524463,5727496
3650148,5727496
3769304,5727496
5276670,5727496
458058,481025
458058,1631570
481025,1631570
458058,2145654
481025,2145654
1631570,2145654
525938,1235128
1545799,2350583
1545799,2355579
2350583,2355579
761653,1316368
761653,1460903
1316368,1460903
761653,6028619
1316368,6028619
1460903,6028619
520178,865313
761653,3097862
1549947,1602856
656494,1504718
541983,3097862
104398,926544
112500,2699935
93580,458058
93580,1864363
458058,1864363
93580,2579314
458058,2579314
1864363,2579314
2091051,4242230
2091051,4630870
4242230,4630870
2091051,4702560
4242230,4702560
4630870,4702560
512336,4565995
448045,458058
448045,1864363
458058,1864363
448045,9198834
458058,9198834
1864363,9198834
1254399,2141186
914985,1543827
613740,2609517
613740,9004802
2609517,9004802
1106202,1153484
269027,1238771
458058,1352419
3451238,7869357
423066,3721162
423066,8731831
3721162,8731831
2784293,7667366
1543962,1563016
1543962,1563018
1563016,1563018
1124520,3390811
3101180,4665416
3101180,11580738
4665416,11580738
759578,2234102
458058,1864363
133766,1359725
8750660,9552354
1864363,9407192
1864363,11323319
9407192,11323319
1112149,1415827
1112149,1711672
1415827,1711672
1112149,2337137
1415827,2337137
1711672,2337137
1136274,1543962
1132810,1452875
458058,914985
458058,1864363
914985,1864363
458058,4013840
914985,4013840
1864363,4013840
1863329,10721043
483580,5724990
483580,11291794
5724990,11291794
520178,865313
458058,1906921
458058,1942295
458058,1864363
616297,1345674
616297,3721162
1345674,3721162
458058,1864363
458058,1485595
1951136,2234102
1863329,2006314
931033,1391417
1543962,1942295
482795,699382
761653,1864363
566426,3234956
2283297,2880469
2283297,3097862
2880469,3097862
759578,5952552
237247,458058
237247,1267753
458058,1267753
237247,1864363
458058,1864363
1267753,1864363
237247,2609517
458058,2609517
1267753,2609517
1864363,2609517
237247,2784293
458058,2784293
1267753,2784293
1864363,2784293
2609517,2784293
237247,3077368
458058,3077368
1267753,3077368
1864363,3077368
2609517,3077368
2784293,3077368
330275,458058
330275,1352419
458058,1352419
330275,2801268
458058,2801268
1352419,2801268
330275,2855393
458058,2855393
1352419,2855393
2801268,2855393
330275,4344257
458058,4344257
1352419,4344257
2801268,4344257
2855393,4344257
1543962,2234102
6559533,6559707
6559533,6560252
6559707,6560252
6559533,8595323
6559707,8595323
6560252,8595323
207405,330275
207405,2880469
330275,2880469
207405,3451238
330275,3451238
2880469,3451238
458058,1238771
330275,458058
330275,488520
458058,488520
330275,723980
458058,723980
488520,723980
330275,1124520
458058,1124520
488520,1124520
723980,1124520
330275,1545317
458058,1545317
488520,1545317
723980,1545317
1124520,1545317
759578,2234102
759578,2880469
2234102,2880469
723980,1588858
759578,1543962
759578,1559508
1543962,1559508
759578,1563016
1543962,1563016
1559508,1563016
759578,1563018
1543962,1563018
1559508,1563018
1563016,1563018
759578,2234102
1543962,2234102
1559508,2234102
1563016,2234102
1563018,2234102
759578,2422516
1543962,2422516
1559508,2422516
1563016,2422516
1563018,2422516
2234102,2422516
759578,3639687
1543962,3639687
1559508,3639687
1563016,3639687
1563018,3639687
2234102,3639687
2422516,3639687
759578,4565995
1543962,4565995
1559508,4565995
1563016,4565995
1563018,4565995
2234102,4565995
2422516,4565995
3639687,4565995
458058,1267753
1543962,2193663
1238771,6566649
165894,458058
165894,2880469
458058,2880469
1205284,1287778
1205284,3054463
1287778,3054463
926544,9407192
759578,1863329
759578,2234102
1863329,2234102
759578,5627682
1863329,5627682
2234102,5627682
3451238,3949505
390669,3899105
2070470,5161751
458058,616297
656494,3451238
332273,1238771
2536618,9190413
458058,4344257
1224624,3101180
1863329,10101769
1543962,1863329
906674,2006314
2141186,2234102
759578,1543962
759578,1559508
1543962,1559508
553608,797252
553608,3650148
797252,3650148
330275,458058
330275,914985
458058,914985
330275,1666651
458058,1666651
914985,1666651
330275,2217665
458058,2217665
914985,2217665
1666651,2217665
330275,458058
330275,1864363
458058,1864363
616297,764745
616297,3721162
764745,3721162
458058,941114
458058,2174182
941114,2174182
458058,1238771
458058,2144619
1238771,2144619
458058,2524463
1238771,2524463
2144619,2524463
458058,3304462
1238771,3304462
2144619,3304462
2524463,3304462
616297,1234371
458058,2144619
458058,2524463
2144619,2524463
458058,2855393
1006445,1588858
419430,9407192
62804,330275
458058,1864363
530346,656494
530346,3296014
656494,3296014
1543962,1559508
1588858,11654443
1124520,1267753
606974,5724990
1543962,1559508
458058,914985
458058,3244931
914985,3244931
1543962,6816335
911816,2784293
1863329,7704544
4545337,8708394
1566536,2802006
2579314,4665416
1124520,1712563
1543962,1559508
330275,2144619
2144619,2524463
1863329,7704544
824466,1395807
824466,4811891
1395807,4811891
330275,458058
330275,2579314
458058,2579314
330275,2708235
458058,2708235
2579314,2708235
2485029,6559533
1864363,3097862
8210597,12166778
332273,4046328
332273,10555788
4046328,10555788
1702670,4665416
458058,2784293
1192586,2174182
1543962,1563018
1543962,2422516
1563018,2422516
330275,914985
330275,1864363
914985,1864363
2246815,4091018
2699935,4344257
2144619,2524463
1864363,2579314
1864363,4344257
2579314,4344257
330275,458058
330275,613740
458058,613740
1046466,2880469
1582219,3451238
458058,1380647
458058,2579314
1380647,2579314
458058,2717549
1380647,2717549
2579314,2717549
458058,3224914
1380647,3224914
2579314,3224914
2717549,3224914
458058,5988969
1380647,5988969
2579314,5988969
2717549,5988969
3224914,5988969
458058,9004802
1380647,9004802
2579314,9004802
2717549,9004802
3224914,9004802
5988969,9004802
330275,458058
330275,914985
458058,914985
330275,1588858
458058,1588858
914985,1588858
330275,2717549
458058,2717549
914985,2717549
1588858,2717549
525684,3899105
93580,330275
93580,458058
330275,458058
93580,914985
330275,914985
458058,914985
93580,1124520
330275,1124520
458058,1124520
914985,1124520
93580,1295305
330275,1295305
458058,1295305
914985,1295305
1124520,1295305
93580,1420053
330275,1420053
458058,1420053
914985,1420053
1124520,1420053
1295305,1420053
93580,1567795
330275,1567795
458058,1567795
914985,1567795
1124520,1567795
1295305,1567795
1420053,1567795
93580,1666651
330275,1666651
458058,1666651
914985,1666651
1124520,1666651
1295305,1666651
1420053,1666651
1567795,1666651
93580,1712563
330275,1712563
458058,1712563
914985,1712563
1124520,1712563
1295305,1712563
1420053,1712563
1567795,1712563
1666651,1712563
93580,1864363
330275,1864363
458058,1864363
914985,1864363
1124520,1864363
1295305,1864363
1420053,1864363
1567795,1864363
1666651,1864363
1712563,1864363
93580,2174182
330275,2174182
458058,2174182
914985,2174182
1124520,2174182
1295305,2174182
1420053,2174182
1567795,2174182
1666651,2174182
1712563,2174182
1864363,2174182
93580,3244931
330275,3244931
458058,3244931
914985,3244931
1124520,3244931
1295305,3244931
1420053,3244931
1567795,3244931
1666651,3244931
1712563,3244931
1864363,3244931
2174182,3244931
93580,4344257
330275,4344257
458058,4344257
914985,4344257
1124520,4344257
1295305,4344257
1420053,4344257
1567795,4344257
1666651,4344257
1712563,4344257
1864363,4344257
2174182,4344257
3244931,4344257
93580,6269013
330275,6269013
458058,6269013
914985,6269013
1124520,6269013
1295305,6269013
1420053,6269013
1567795,6269013
1666651,6269013
1712563,6269013
1864363,6269013
2174182,6269013
3244931,6269013
4344257,6269013
93580,9004802
330275,9004802
458058,9004802
914985,9004802
1124520,9004802
1295305,9004802
1420053,9004802
1567795,9004802
1666651,9004802
1712563,9004802
1864363,9004802
2174182,9004802
3244931,9004802
4344257,9004802
6269013,9004802
3429860,9719670
1543962,1559508
2039981,4359889
2358487,2889475
2358487,3054463
2889475,3054463
2358487,3949515
2889475,3949515
3054463,3949515
330275,458058
330275,914985
458058,914985
330275,1864363
458058,1864363
914985,1864363
1543962,1563018
1582219,1864363
1582219,1884096
1864363,1884096
1582219,2717549
1864363,2717549
1884096,2717549
1582219,9004802
1864363,9004802
1884096,9004802
2717549,9004802
1543962,1559508
1420053,4832368
1420053,6900219
4832368,6900219
458058,1231807
458058,1420053
1231807,1420053
458058,1563018
1231807,1563018
1420053,1563018
458058,3751713
1231807,3751713
1420053,3751713
1563018,3751713
458058,4046328
1231807,4046328
1420053,4046328
1563018,4046328
3751713,4046328
458058,4287921
1231807,4287921
1420053,4287921
1563018,4287921
3751713,4287921
4046328,4287921
1319813,4551765
1319813,4646413
4551765,4646413
1860938,2144619
815451,1951136
1006445,1367484
1006445,1588858
1367484,1588858
1006445,1864363
1367484,1864363
1588858,1864363
448045,458058
448045,761653
458058,761653
448045,1631570
458058,1631570
761653,1631570
458058,1387519
458058,1267753
458058,2717549
1267753,2717549
458058,2729639
1267753,2729639
2717549,2729639
656494,4371423
458058,1420053
458058,1864363
1420053,1864363
390669,423066
390669,530346
423066,530346
390669,656494
423066,656494
530346,656494
390669,825261
423066,825261
530346,825261
656494,825261
390669,2607283
423066,2607283
530346,2607283
656494,2607283
825261,2607283
390669,10664494
423066,10664494
530346,10664494
656494,10664494
825261,10664494
2607283,10664494
1124520,1864363
458058,1238771
458058,1864363
1238771,1864363
330275,458058
330275,578831
458058,578831
330275,1864363
458058,1864363
578831,1864363
330275,4344257
458058,4344257
578831,4344257
1864363,4344257
330275,7667366
458058,7667366
578831,7667366
1864363,7667366
4344257,7667366
112500,458058
112500,764745
458058,764745
112500,1238771
458058,1238771
764745,1238771
112500,2609517
458058,2609517
764745,2609517
1238771,2609517
112500,4287921
458058,4287921
764745,4287921
1238771,4287921
2609517,4287921
1416156,2144619
1416156,2524463
2144619,2524463
501252,2736010
330275,458058
1563018,3294418
759578,1543962
759578,1863329
1543962,1863329
569670,1102759
1420053,2234102
1420053,3970295
2234102,3970295
1420053,5660085
2234102,5660085
3970295,5660085
1420053,6660366
2234102,6660366
3970295,6660366
5660085,6660366
458058,1588858
458058,1884096
541983,1238771
1863329,2234102
616297,5893828
788310,1046466
788310,3097862
1046466,3097862
6559533,6559707
6559533,6560252
6559707,6560252
6559533,8595323
6559707,8595323
6560252,8595323
1543962,2234102
6559533,6559707
6559533,6560252
